tribunal,grau,codigo_classe,codigo_formato,orgao_codigo,orgao_nome,data_julgamento,codigo_assunto,data_ajuizamento,tempo_julgamento,assunto_nivel1,assunto_nivel2,assunto_nivel3,assunto_nivel4,assunto_nivel5,classe_nivel1,classe_nivel2,classe_nivel3,classe_nivel4,classe_nivel5,numero_processo
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-06-14,5952,2008-03-10,3383,14,5916.0,5952.0,,,2,158.0,1116.0,,,09014018520088230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2021-11-10,5971,2008-01-30,5033,14,5956.0,5971.0,,,2,158.0,1116.0,,,09004639020088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-10,2637,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013974820088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-07,2640,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013706520088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-09-13,5971,2008-01-30,4244,14,5956.0,5971.0,,,2,158.0,1116.0,,,09004603820088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2012-02-13,6026,2010-03-12,703,14,6021.0,6026.0,,,2,158.0,1116.0,,,09033074220108230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2018-01-16,6026,2009-10-27,3003,14,6021.0,6026.0,,,2,158.0,1116.0,,,09156544420098230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-08-11,6026,2010-08-13,2555,14,6021.0,6026.0,,,2,158.0,1116.0,,,09121145120108230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2014-05-28,5951,2008-02-27,2282,14,5916.0,5951.0,,,2,158.0,1116.0,,,09010493020088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-07-26,5972,2008-02-27,3437,14,5956.0,5972.0,,,2,158.0,1116.0,,,09010476020088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-12-17,5952,2008-03-12,2836,14,5916.0,5952.0,,,2,158.0,1116.0,,,09014754220088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-06-14,5972,2008-03-11,3382,14,5956.0,5972.0,,,2,158.0,1116.0,,,09014182420088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-14,2633,14,5956.0,5972.0,,,2,158.0,1116.0,,,09015412220088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-07,2640,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013662820088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-07,2640,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013637320088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-04-06,5946,2008-03-07,3317,14,5916.0,5946.0,,,2,158.0,1116.0,,,09013568120088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2009-04-27,5946,2008-01-29,454,14,5916.0,5946.0,,,2,158.0,1116.0,,,09004283320088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2014-09-16,5951,2008-01-21,2430,14,5916.0,5951.0,,,2,158.0,1116.0,,,09002768220088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-06-14,5972,2008-03-07,3386,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013532920088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-07,2640,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013507420088230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-06,5946,2009-10-19,5131,14,5916.0,5946.0,,,2,158.0,1116.0,,,09149945020098230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-06,2641,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013109220088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-05-30,5972,2008-03-06,2641,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013091020088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-07-24,5972,2008-03-06,3427,14,5956.0,5972.0,,,2,158.0,1116.0,,,09013082520088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-03-20,5951,2008-03-06,3301,14,5916.0,5951.0,,,2,158.0,1116.0,,,09013074020088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-06-09,6026,2008-07-04,4723,14,6021.0,6026.0,,,2,158.0,1116.0,,,09056949820088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2018-08-15,5971,2008-10-21,3585,14,5956.0,5971.0,,,2,158.0,1116.0,,,09109944120088230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-10-30,5971,2008-10-21,4026,14,5956.0,5971.0,,,2,158.0,1116.0,,,09109874920088230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2018-01-10,5946,2009-06-04,3142,14,5916.0,5946.0,,,2,158.0,1116.0,,,09076606220098230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2012-04-24,6026,2009-06-03,1056,14,6021.0,6026.0,,,2,158.0,1116.0,,,09075730920098230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-02,10395,2009-06-03,5447,9985,10394.0,10395.0,,,2,158.0,1116.0,,,09075428620098230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-12-09,6026,2009-06-01,556,14,6021.0,6026.0,,,2,158.0,1116.0,,,09073817620098230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-09-22,6026,2009-06-02,477,14,6021.0,6026.0,,,2,158.0,1116.0,,,09074882320098230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2014-08-27,6026,2009-06-01,1913,14,6021.0,6026.0,,,2,158.0,1116.0,,,09073748420098230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-06-06,6026,2009-06-02,369,14,6021.0,6026.0,,,2,158.0,1116.0,,,09074787620098230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-06-14,6026,2009-06-02,2934,14,6021.0,6026.0,,,2,158.0,1116.0,,,09074743920098230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 1º TITULAR,2015-10-22,11786,2008-06-25,2675,8826,11781.0,11786.0,,,2,158.0,1116.0,,,00081096520088230047
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2011-07-28,5952,2008-03-11,1234,14,5916.0,5952.0,,,2,158.0,1116.0,,,09014312320088230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 2º TITULAR,2015-10-22,11786,2009-04-28,2368,8826,11781.0,11786.0,,,2,158.0,1116.0,,,00094543220098230047
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-07-28,6026,2009-06-01,787,14,6021.0,6026.0,,,2,158.0,1116.0,,,09074025220098230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-03-02,6026,2009-08-19,2752,14,6021.0,6026.0,,,2,158.0,1116.0,,,09116688220098230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-05-07,10395,2016-04-27,1836,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08115635320168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-05,6026,2016-06-08,2157,14,6021.0,6026.0,,,2,158.0,1116.0,,,08152702920168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-09-28,10395,2017-03-16,2387,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08069999420178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-06-07,6026,2013-05-14,2946,14,6021.0,6026.0,,,2,158.0,1116.0,,,07128911520138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-06-22,5946,2017-03-16,1559,14,5916.0,5946.0,,,2,158.0,1116.0,,,08069938720178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-10,10395,2017-02-21,2330,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08051525720178230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2015-01-31,10395,2013-07-02,578,9985,10394.0,10395.0,,,2,158.0,1116.0,,,07174268420138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-08-18,10395,2016-03-15,1617,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08073466420168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-12-10,6026,2013-02-15,3220,14,6021.0,6026.0,,,2,158.0,1116.0,,,07044071120138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2016-09-02,6026,2013-05-13,1208,14,6021.0,6026.0,,,2,158.0,1116.0,,,07127361220138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2018-03-13,5946,2017-03-14,364,14,5916.0,5946.0,,,2,158.0,1116.0,,,08068076420178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-05-27,5946,2017-03-14,1535,14,5916.0,5946.0,,,2,158.0,1116.0,,,08068154120178230010
TJRR,G1,1116,1,2780,VARA DA FAZENDA PÚBLICA,2021-04-30,10023,2013-06-22,2869,9985,9997.0,10022.0,10023.0,,2,158.0,1116.0,,,07001895220138230005
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2019-12-17,5946,2017-05-25,936,14,5916.0,5946.0,,,2,158.0,1116.0,,,08136089320178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2017-11-15,10395,2016-09-16,425,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08245728220168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-11-08,6026,2016-03-11,2068,14,6021.0,6026.0,,,2,158.0,1116.0,,,08068876220168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-09-23,6026,2013-09-06,2939,14,6021.0,6026.0,,,2,158.0,1116.0,,,07243241620138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-09-02,10395,2017-02-10,1300,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08038144820178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-17,6026,2016-03-14,2255,14,6021.0,6026.0,,,2,158.0,1116.0,,,08070296620168230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 2º TITULAR,2015-10-22,11786,2015-11-03,-12,8826,11781.0,11786.0,,,2,158.0,1116.0,,,00019629620038230047
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-03-22,6026,2013-07-24,3528,14,6021.0,6026.0,,,2,158.0,1116.0,,,07194699120138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-06-04,6026,2013-05-03,762,14,6021.0,6026.0,,,2,158.0,1116.0,,,07120398820138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2018-10-29,10395,2017-02-10,626,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08038880520178230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-11-05,6026,2013-09-04,2984,14,6021.0,6026.0,,,2,158.0,1116.0,,,07241007820138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2018-10-24,6026,2013-07-02,1940,14,6021.0,6026.0,,,2,158.0,1116.0,,,07173367620138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-01-09,10395,2016-06-22,931,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08167556420168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2019-12-17,6026,2013-04-23,2429,14,6021.0,6026.0,,,2,158.0,1116.0,,,07108801320138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-10-09,6026,2013-07-31,2627,14,6021.0,6026.0,,,2,158.0,1116.0,,,07202978720138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-05-05,6026,2013-01-29,3018,14,6021.0,6026.0,,,2,158.0,1116.0,,,07028335020138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-11-05,6026,2013-01-29,3202,14,6021.0,6026.0,,,2,158.0,1116.0,,,07028205120138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-25,5951,2017-02-23,2587,14,5916.0,5951.0,,,2,158.0,1116.0,,,08053933120178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-04-20,6026,2013-09-03,2786,14,6021.0,6026.0,,,2,158.0,1116.0,,,07239820520138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-04-20,10395,2017-02-16,1524,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08045844120178230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-09-23,5946,2017-02-07,1324,14,5916.0,5946.0,,,2,158.0,1116.0,,,08034151920178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-12-16,5952,2015-11-17,29,14,5916.0,5952.0,,,2,158.0,1116.0,,,01578876020078230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-12,6026,2016-03-10,1372,14,6021.0,6026.0,,,2,158.0,1116.0,,,08066035420168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-23,5946,2017-02-03,2576,14,5916.0,5946.0,,,2,158.0,1116.0,,,08029942920178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-01-25,10395,2016-06-21,1679,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08166161520168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-09-23,6026,2016-03-10,1658,14,6021.0,6026.0,,,2,158.0,1116.0,,,08065991720168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2020-12-18,10395,2017-03-31,1358,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08086185920178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-03-02,6026,2016-03-09,2184,14,6021.0,6026.0,,,2,158.0,1116.0,,,08065134620168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-02,6026,2013-02-08,3036,14,6021.0,6026.0,,,2,158.0,1116.0,,,07040693720138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2018-04-12,10395,2016-09-29,560,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08255116220168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2017-07-04,10395,2016-09-28,279,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08253842720168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-25,6026,2013-02-08,4155,14,6021.0,6026.0,,,2,158.0,1116.0,,,07040433920138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-11-23,10395,2016-02-22,2101,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08047155020168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-08-03,6026,2013-07-29,3657,14,6021.0,6026.0,,,2,158.0,1116.0,,,07200033520138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-12-11,10395,2016-09-14,1549,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08243978820168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-01-25,10395,2016-09-27,1581,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08253461520168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-08-07,6026,2013-04-12,3769,14,6021.0,6026.0,,,2,158.0,1116.0,,,07097144320138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-18,10395,2016-08-17,1218,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08214627520168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2014-01-29,10531,2013-06-14,229,14,5916.0,5946.0,10531.0,,2,158.0,1116.0,,,07159414920138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-05,6026,2013-04-22,2418,14,6021.0,6026.0,,,2,158.0,1116.0,,,07107234020138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-12-16,10395,2017-03-29,2088,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08083518720178230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-27,10395,2017-03-29,1003,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08082886220178230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-11-25,10395,2017-03-29,1337,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08083024620178230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-08-18,10395,2016-08-16,1463,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08213666020168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-03-05,6026,2013-01-10,2976,14,6021.0,6026.0,,,2,158.0,1116.0,,,07005895120138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2019-12-17,6026,2013-03-12,2471,14,6021.0,6026.0,,,2,158.0,1116.0,,,07067455520138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2021-04-29,6026,2013-03-12,2970,14,6021.0,6026.0,,,2,158.0,1116.0,,,07067411820138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-16,6026,2013-01-23,3949,14,6021.0,6026.0,,,2,158.0,1116.0,,,07020583520138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-05-13,10395,2016-02-18,1180,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08043015220168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-12-16,5952,2015-11-25,21,14,5916.0,5952.0,,,2,158.0,1116.0,,,01152428820058230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-11-27,5946,2015-11-18,9,14,5916.0,5946.0,,,2,158.0,1116.0,,,01053263020058230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-06,5952,2016-08-23,2723,14,5916.0,5952.0,,,2,158.0,1116.0,,,08220456020168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-08-08,6026,2013-07-05,3321,14,6021.0,6026.0,,,2,158.0,1116.0,,,07179594320138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2017-06-14,10395,2016-02-16,484,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08040295820168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-12-16,5952,2015-11-16,30,14,5916.0,5952.0,,,2,158.0,1116.0,,,01614575420078230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-02,10395,2016-02-16,1933,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08039810220168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2015-11-26,5952,2015-11-13,13,14,5916.0,5952.0,,,2,158.0,1116.0,,,01293586520068230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-09-23,10395,2016-08-05,1875,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08206538520168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-10-13,6026,2013-03-11,2773,14,6021.0,6026.0,,,2,158.0,1116.0,,,07065498520138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-12-16,6026,2013-07-05,3451,14,6021.0,6026.0,,,2,158.0,1116.0,,,07179351520138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-10-28,6026,2013-03-07,2792,14,6021.0,6026.0,,,2,158.0,1116.0,,,07063072920138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-02-24,10395,2016-08-29,2005,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08227193820168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-07,10395,2016-09-06,1735,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08233585620168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-11-03,10395,2016-08-12,1909,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08211093520168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-22,6026,2013-05-03,3976,14,6021.0,6026.0,,,2,158.0,1116.0,,,07119644920138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-09-23,6026,2013-02-07,3150,14,6021.0,6026.0,,,2,158.0,1116.0,,,07038814420138230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2021-05-17,6026,2013-01-08,3051,14,6021.0,6026.0,,,2,158.0,1116.0,,,07002932920138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-05-07,5946,2016-09-09,1701,14,5916.0,5946.0,,,2,158.0,1116.0,,,08239820820168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2014-10-14,5946,2013-04-18,544,14,5916.0,5946.0,,,2,158.0,1116.0,,,07104280320138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-02,10395,2016-09-01,1735,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08230822520168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-04-16,10395,2016-09-08,1681,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08238192820168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-05-25,10395,2016-07-11,1779,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08182513120168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-06,5946,2016-09-20,2054,14,5916.0,5946.0,,,2,158.0,1116.0,,,08247486120168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-06-05,5946,2016-09-20,2449,14,5916.0,5946.0,,,2,158.0,1116.0,,,08247469120168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2018-10-20,10395,2016-09-20,760,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08247450920168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-10-28,10395,2016-10-07,1482,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08260919220168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2022-04-19,10395,2016-10-07,2020,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08260728620168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-08-28,10395,2016-10-06,1056,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08260060920168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-10-26,6026,2016-01-18,2108,14,6021.0,6026.0,,,2,158.0,1116.0,,,08012919720168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2022-03-29,10395,2016-10-06,2000,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08260087620168230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2013-05-14,5947,2013-01-09,125,14,5916.0,5946.0,5947.0,,2,158.0,1116.0,,,07004855920138230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-11-05,10395,2016-10-26,1471,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08277321820168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2015-03-31,6026,2013-01-11,809,14,6021.0,6026.0,,,2,158.0,1116.0,,,07007298520138230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,6026,2015-10-27,1499,14,6021.0,6026.0,,,2,158.0,1116.0,,,08312505020158230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2018-05-07,6026,2016-03-31,767,14,6021.0,6026.0,,,2,158.0,1116.0,,,08088994920168230010
TJRR,G1,1116,1,2780,VARA DA FAZENDA PÚBLICA,2021-06-16,10023,2013-06-20,2918,9985,9997.0,10022.0,10023.0,,2,158.0,1116.0,,,07001869720138230005
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-06-22,6026,2015-10-27,1700,14,6021.0,6026.0,,,2,158.0,1116.0,,,08312400620158230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2019-12-26,6026,2016-03-10,1386,14,6021.0,6026.0,,,2,158.0,1116.0,,,08066408120168230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-12-10,10395,2016-07-04,1985,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08175861520168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2010-11-19,5946,2016-03-01,-1929,14,5916.0,5946.0,,,2,158.0,1116.0,,,01048465220058230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-11-13,10395,2015-11-20,1820,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08339673520158230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-15,10395,2016-03-31,1902,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08089679620168230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2019-12-17,6026,2015-11-20,1488,14,6021.0,6026.0,,,2,158.0,1116.0,,,08339136920158230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 1º TITULAR,2021-02-02,5957,2016-06-06,1702,14,5956.0,5957.0,,,2,158.0,1116.0,,,08006275220168230047
